"selec","View","Channel","bottom.freq","top.freq","Peak Freq (Hz)","Delta Time (s)","Delta Freq (Hz)","start","end","Adulto","Polluelo","Clicks","Sobrelapamiento","Lejos","Agua/Viento","Otro animal","selec.file","sound.files"
6,"Spectrogram 1",1,0,9.154687,947.461,0.9303,9154.687,31.508060472,32.438335004,"y","n","n","n","n","n","n","3/ZOOM0016_TrLR-17.Table.1.selections.txt","ZOOM0016_TrLR-17.wav"
7,"Spectrogram 1",1,0,9.154687,861.328,0.8941,9154.687,32.501557545,33.39570491,"y","n","n","n","n","n","n","3/ZOOM0016_TrLR-17.Table.1.selections.txt","ZOOM0016_TrLR-17.wav"
8,"Spectrogram 1",1,0,10.532812,2885.449,1.3548,10532.812,41.027568627,42.382337362,"y","n","n","n","n","n","n","3/ZOOM0016_TrLR-17.Table.1.selections.txt","ZOOM0016_TrLR-17.wav"
10,"Spectrogram 1",1,0,10.63125,1162.793,0.6954,10631.25,129.918460309,130.61390826,"y","n","n","n","n","n","n","3/ZOOM0016_TrLR-17.Table.1.selections.txt","ZOOM0016_TrLR-17.wav"
11,"Spectrogram 1",1,0,10.139062,1894.922,0.7406,10139.062,130.604876468,131.345483377,"y","n","n","n","n","n","n","3/ZOOM0016_TrLR-17.Table.1.selections.txt","ZOOM0016_TrLR-17.wav"
12,"Spectrogram 1",1,0,1.18125,861.328,0.8309,1181.25,141.334644799,142.165569623,"y","n","n","n","n","n","n","3/ZOOM0016_TrLR-17.Table.1.selections.txt","ZOOM0016_TrLR-17.wav"
13,"Spectrogram 1",1,0,8.071875,904.395,0.5871,8071.875,161.051045594,161.638112046,"y","n","n","n","n","n","n","3/ZOOM0016_TrLR-17.Table.1.selections.txt","ZOOM0016_TrLR-17.wav"
15,"Spectrogram 1",1,0,10.532812,1464.258,0.1987,10532.812,164.69085757,164.889556985,"y","n","n","n","n","n","n","3/ZOOM0016_TrLR-17.Table.1.selections.txt","ZOOM0016_TrLR-17.wav"
16,"Spectrogram 1",1,0,10.335937,1464.258,0.1535,10335.937,164.889556985,165.043097442,"y","n","n","n","n","n","n","3/ZOOM0016_TrLR-17.Table.1.selections.txt","ZOOM0016_TrLR-17.wav"
17,"Spectrogram 1",1,0,10.434375,1679.59,0.1535,10434.375,165.03406565,165.187606107,"y","n","n","n","n","n","n","3/ZOOM0016_TrLR-17.Table.1.selections.txt","ZOOM0016_TrLR-17.wav"
18,"Spectrogram 1",1,0,10.139062,1507.324,0.1626,10139.062,165.178574315,165.341146563,"y","n","n","n","n","n","n","3/ZOOM0016_TrLR-17.Table.1.selections.txt","ZOOM0016_TrLR-17.wav"
19,"Spectrogram 1",1,0,8.170312,430.664,0.1084,8170.312,165.341146563,165.449528062,"y","n","n","n","n","n","n","3/ZOOM0016_TrLR-17.Table.1.selections.txt","ZOOM0016_TrLR-17.wav"
21,"Spectrogram 1",1,0,10.434375,947.461,0.4245,10434.375,266.533338347,266.957832551,"y","n","n","n","n","n","n","3/ZOOM0016_TrLR-17.Table.1.selections.txt","ZOOM0016_TrLR-17.wav"
22,"Spectrogram 1",1,0,10.532812,1205.859,1.3277,10532.812,266.957832551,268.285505911,"y","n","n","n","n","n","n","3/ZOOM0016_TrLR-17.Table.1.selections.txt","ZOOM0016_TrLR-17.wav"
23,"Spectrogram 1",1,0,10.532812,947.461,1.0658,10532.812,268.312601286,269.37835269,"y","n","n","n","n","n","n","3/ZOOM0016_TrLR-17.Table.1.selections.txt","ZOOM0016_TrLR-17.wav"
25,"Spectrogram 1",1,0,10.139062,1076.66,0.0903,10139.062,284.759493678,284.849811594,"y","n","n","n","n","n","n","3/ZOOM0016_TrLR-17.Table.1.selections.txt","ZOOM0016_TrLR-17.wav"
26,"Spectrogram 1",1,0,10.727027,473.73,0.1086,10727.027,284.864548186,284.973117684,"y","n","n","n","n","n","n","3/ZOOM0016_TrLR-17.Table.1.selections.txt","ZOOM0016_TrLR-17.wav"
27,"Spectrogram 1",1,0,10.627703,1679.59,0.1086,10627.703,285.024209213,285.132778711,"y","n","n","n","n","n","n","3/ZOOM0016_TrLR-17.Table.1.selections.txt","ZOOM0016_TrLR-17.wav"
28,"Spectrogram 1",1,0,10.32973,1851.855,0.1341,10329.73,285.151938034,285.286053296,"y","n","n","n","n","n","n","3/ZOOM0016_TrLR-17.Table.1.selections.txt","ZOOM0016_TrLR-17.wav"
29,"Spectrogram 1",1,0,7.35,473.73,0.166,7350,285.279666855,285.445714323,"y","n","n","n","n","n","n","3/ZOOM0016_TrLR-17.Table.1.selections.txt","ZOOM0016_TrLR-17.wav"
30,"Spectrogram 1",1,0,7.052027,430.664,0.1533,7052.027,285.445714323,285.598988908,"y","n","n","n","n","n","n","3/ZOOM0016_TrLR-17.Table.1.selections.txt","ZOOM0016_TrLR-17.wav"
31,"Spectrogram 1",1,0,6.952703,1851.855,0.1277,6952.703,285.592602467,285.720331288,"y","n","n","n","n","n","n","3/ZOOM0016_TrLR-17.Table.1.selections.txt","ZOOM0016_TrLR-17.wav"
32,"Spectrogram 1",1,0,9.435811,1851.855,0.1086,9435.811,285.72671773,285.835287228,"y","n","n","n","n","n","n","3/ZOOM0016_TrLR-17.Table.1.selections.txt","ZOOM0016_TrLR-17.wav"
33,"Spectrogram 1",1,0,8.541892,1076.66,0.1086,8541.892,285.828900787,285.937470285,"y","n","n","n","n","n","n","3/ZOOM0016_TrLR-17.Table.1.selections.txt","ZOOM0016_TrLR-17.wav"
34,"Spectrogram 1",1,0,7.945946,1851.855,0.1086,7945.946,285.937470285,286.046039783,"y","n","n","n","n","n","n","3/ZOOM0016_TrLR-17.Table.1.selections.txt","ZOOM0016_TrLR-17.wav"
35,"Spectrogram 1",1,0,6.952703,1378.125,0.115,6952.703,286.129063516,286.244019456,"y","n","n","n","n","n","n","3/ZOOM0016_TrLR-17.Table.1.selections.txt","ZOOM0016_TrLR-17.wav"
36,"Spectrogram 1",1,0,7.250676,559.863,0.1469,7250.676,286.441999129,286.588887273,"y","n","n","n","n","n","n","3/ZOOM0016_TrLR-17.Table.1.selections.txt","ZOOM0016_TrLR-17.wav"
37,"Spectrogram 1",1,0,8.939189,2282.52,0.1405,8939.189,286.659138125,286.799639828,"y","n","n","n","n","n","n","3/ZOOM0016_TrLR-17.Table.1.selections.txt","ZOOM0016_TrLR-17.wav"
38,"Spectrogram 1",1,0,8.442568,86.133,0.1405,8442.568,286.857117798,286.997619501,"y","n","n","n","n","n","n","3/ZOOM0016_TrLR-17.Table.1.selections.txt","ZOOM0016_TrLR-17.wav"
39,"Spectrogram 1",1,0,10.826351,861.328,0.9835,10826.351,294.246230063,295.229741987,"y","n","n","n","n","n","n","3/ZOOM0016_TrLR-17.Table.1.selections.txt","ZOOM0016_TrLR-17.wav"
40,"Spectrogram 1",1,0,7.548649,645.996,0.6067,7548.649,295.568223363,296.174935264,"y","n","n","n","n","n","n","3/ZOOM0016_TrLR-17.Table.1.selections.txt","ZOOM0016_TrLR-17.wav"
6,"Spectrogram 1",1,0,8.186881,1550.391,0.5556,8186.881,37.544095849,38.099716222,"y","n","n","n","n","n","n","3/ZOOM0016_TrLR-22.Table.1.selections.txt","ZOOM0016_TrLR-22.wav"
7,"Spectrogram 1",1,0,8.95099,990.527,0.479,8950.99,38.099716222,38.578699301,"y","n","n","n","n","n","n","3/ZOOM0016_TrLR-22.Table.1.selections.txt","ZOOM0016_TrLR-22.wav"
10,"Spectrogram 1",1,0,1.419059,732.129,0.5812,1419.059,55.030171413,55.61133755,"y","n","n","n","n","n","n","3/ZOOM0016_TrLR-22.Table.1.selections.txt","ZOOM0016_TrLR-22.wav"
13,"Spectrogram 1",1,0,10.479208,602.93,1.1496,10479.208,65.344273614,66.493833005,"y","n","n","n","n","n","n","3/ZOOM0016_TrLR-22.Table.1.selections.txt","ZOOM0016_TrLR-22.wav"
14,"Spectrogram 1",1,0,8.623515,1162.793,0.9707,8623.515,69.335799256,70.306538298,"y","n","n","n","n","n","n","3/ZOOM0016_TrLR-22.Table.1.selections.txt","ZOOM0016_TrLR-22.wav"
18,"Spectrogram 1",1,0,7.422772,1507.324,0.7281,7422.772,126.436967793,127.165022075,"y","n","n","n","n","n","n","3/ZOOM0016_TrLR-22.Table.1.selections.txt","ZOOM0016_TrLR-22.wav"
19,"Spectrogram 1",1,0,7.204455,1507.324,0.5812,7204.455,127.158635633,127.73980177,"y","n","n","n","n","n","n","3/ZOOM0016_TrLR-22.Table.1.selections.txt","ZOOM0016_TrLR-22.wav"
20,"Spectrogram 1",1,0,7.422772,1335.059,0.6067,7422.772,127.746188211,128.352900112,"y","n","n","n","n","n","n","3/ZOOM0016_TrLR-22.Table.1.selections.txt","ZOOM0016_TrLR-22.wav"
21,"Spectrogram 1",1,0,9.933416,1464.258,0.9707,9933.416,129.60464256,130.575381602,"y","n","n","n","n","n","n","3/ZOOM0016_TrLR-22.Table.1.selections.txt","ZOOM0016_TrLR-22.wav"
22,"Spectrogram 1",1,0,10.042574,1378.125,1.0282,10042.574,136.112425981,137.140642992,"y","n","n","n","n","n","n","3/ZOOM0016_TrLR-22.Table.1.selections.txt","ZOOM0016_TrLR-22.wav"
24,"Spectrogram 1",1,0,2.838119,1464.258,0.76,2838.119,154.332942102,155.092928589,"y","n","n","n","y","n","n","3/ZOOM0016_TrLR-22.Table.1.selections.txt","ZOOM0016_TrLR-22.wav"
25,"Spectrogram 1",1,0,2.401485,1507.324,0.8749,2401.485,155.603843874,156.478786299,"y","n","n","n","y","n","n","3/ZOOM0016_TrLR-22.Table.1.selections.txt","ZOOM0016_TrLR-22.wav"
30,"Spectrogram 1",1,0,10.37005,1291.992,0.2682,10370.05,261.04398364,261.312214165,"y","n","n","n","n","n","n","3/ZOOM0016_TrLR-22.Table.1.selections.txt","ZOOM0016_TrLR-22.wav"
32,"Spectrogram 1",1,0,10.37005,1033.594,0.4215,10370.05,279.283658799,279.705163909,"y","n","n","n","n","n","n","3/ZOOM0016_TrLR-22.Table.1.selections.txt","ZOOM0016_TrLR-22.wav"
10,"Spectrogram 1",1,0,2.292327,1765.723,0.926,2292.327,102.163895429,103.089929383,"y","n","n","n","n","n","n","3/ZOOM0016_TrLR-31.Table.1.selections.txt","ZOOM0016_TrLR-31.wav"
12,"Spectrogram 1",1,0,8.841832,1464.258,4.5152,8841.832,123.488222049,128.003435881,"y","n","n","n","y","n","n","3/ZOOM0016_TrLR-31.Table.1.selections.txt","ZOOM0016_TrLR-31.wav"
22,"Spectrogram 1",1,0,10.37005,559.863,0.198,10370.05,183.080103315,183.278082988,"y","n","n","n","n","n","n","3/ZOOM0016_TrLR-31.Table.1.selections.txt","ZOOM0016_TrLR-31.wav"
23,"Spectrogram 1",1,0,10.479208,861.328,0.958,10479.208,183.271696547,184.229662707,"y","n","n","n","n","n","n","3/ZOOM0016_TrLR-31.Table.1.selections.txt","ZOOM0016_TrLR-31.wav"
4,"Spectrogram 1",1,0,5.296324,1335.059,2.0373,5296.324,20.628204306,22.665479005,"y","n","n","n","y","n","n","3/ZOOM0016_TrLR-9.Table.1.selections.txt","ZOOM0016_TrLR-9.wav"
5,"Spectrogram 1",1,0,3.891176,1248.926,1.405,3891.176,23.591512959,24.996529993,"y","n","n","n","y","n","n","3/ZOOM0016_TrLR-9.Table.1.selections.txt","ZOOM0016_TrLR-9.wav"
19,"Spectrogram 1",1,0,1.729412,689.062,0.396,1729.412,195.271819593,195.667778939,"y","n","n","n","n","n","n","3/ZOOM0016_TrLR-9.Table.1.selections.txt","ZOOM0016_TrLR-9.wav"
22,"Spectrogram 1",1,0,10.700735,1033.594,0.2618,10700.735,208.542844055,208.804688139,"y","n","n","n","n","n","n","3/ZOOM0016_TrLR-9.Table.1.selections.txt","ZOOM0016_TrLR-9.wav"
23,"Spectrogram 1",1,0,10.592647,947.461,0.7025,10592.647,208.81107458,209.513583097,"y","n","n","n","n","n","n","3/ZOOM0016_TrLR-9.Table.1.selections.txt","ZOOM0016_TrLR-9.wav"
24,"Spectrogram 1",1,0,10.592647,1248.926,0.2555,10592.647,213.300742625,213.556200267,"y","n","n","n","n","n","n","3/ZOOM0016_TrLR-9.Table.1.selections.txt","ZOOM0016_TrLR-9.wav"
25,"Spectrogram 1",1,0,10.268382,1248.926,0.3449,10268.382,213.562586708,213.907454526,"y","n","n","n","n","n","n","3/ZOOM0016_TrLR-9.Table.1.selections.txt","ZOOM0016_TrLR-9.wav"
26,"Spectrogram 1",1,0,10.484559,1205.859,0.3321,10484.559,213.901068085,214.23316302,"y","n","n","n","n","n","n","3/ZOOM0016_TrLR-9.Table.1.selections.txt","ZOOM0016_TrLR-9.wav"
27,"Spectrogram 1",1,0,10.484559,1808.789,0.2874,10484.559,214.226776579,214.514166427,"y","n","n","n","n","n","n","3/ZOOM0016_TrLR-9.Table.1.selections.txt","ZOOM0016_TrLR-9.wav"
28,"Spectrogram 1",1,0,10.376471,1722.656,0.8047,10376.471,214.507779986,215.312471559,"y","n","n","n","n","n","n","3/ZOOM0016_TrLR-9.Table.1.selections.txt","ZOOM0016_TrLR-9.wav"
30,"Spectrogram 1",1,0,3.026471,1765.723,3.653,3026.471,236.419659065,240.072703353,"y","n","n","n","y","n","n","3/ZOOM0016_TrLR-9.Table.1.selections.txt","ZOOM0016_TrLR-9.wav"
31,"Spectrogram 1",1,0,10.592647,1679.59,1.0793,10592.647,258.944636605,260.023945144,"y","n","n","n","n","n","n","3/ZOOM0016_TrLR-9.Table.1.selections.txt","ZOOM0016_TrLR-9.wav"
33,"Spectrogram 1",1,0,10.808824,2497.852,1.0793,10808.824,261.75467065,262.83397919,"y","n","n","n","n","n","n","3/ZOOM0016_TrLR-9.Table.1.selections.txt","ZOOM0016_TrLR-9.wav"
35,"Spectrogram 1",1,0,8.538971,818.262,0.3002,8538.971,284.391410594,284.691573324,"y","n","n","n","n","n","n","3/ZOOM0016_TrLR-9.Table.1.selections.txt","ZOOM0016_TrLR-9.wav"
36,"Spectrogram 1",1,0,10.592647,3531.445,0.7281,10592.647,284.704346206,285.432400487,"y","n","n","n","n","n","n","3/ZOOM0016_TrLR-9.Table.1.selections.txt","ZOOM0016_TrLR-9.wav"
3,"Spectrogram 1",1,0,9.933416,1507.324,0.7408,9933.416,69.043812471,69.784639634,"y","n","n","n","n","n","n","3/ZOOM0017_TrLR-19.Table.1.selections.txt","ZOOM0017_TrLR-19.wav"
1,"Spectrogram 1",1,0,10.479208,1722.656,0.9644,10479.208,109.220767842,110.185120443,"y","n","n","n","n","n","n","3/ZOOM0017_TrLR-24.Table.1.selections.txt","ZOOM0017_TrLR-24.wav"
3,"Spectrogram 1",1,0,10.37005,1765.723,0.5428,10370.05,160.363387366,160.906234857,"y","n","n","n","n","n","n","3/ZOOM0017_TrLR-24.Table.1.selections.txt","ZOOM0017_TrLR-24.wav"
4,"Spectrogram 1",1,0,10.37005,645.996,0.8111,10370.05,160.899848415,161.71092643,"y","n","n","n","n","n","n","3/ZOOM0017_TrLR-24.Table.1.selections.txt","ZOOM0017_TrLR-24.wav"
10,"Spectrogram 1",1,0,10.151733,645.996,0.4854,10151.733,185.425120086,185.910489607,"y","n","n","n","n","n","n","3/ZOOM0017_TrLR-24.Table.1.selections.txt","ZOOM0017_TrLR-24.wav"
11,"Spectrogram 1",1,0,8.623515,645.996,0.2682,8623.515,185.916876048,186.185106572,"y","n","n","n","n","n","n","3/ZOOM0017_TrLR-24.Table.1.selections.txt","ZOOM0017_TrLR-24.wav"
12,"Spectrogram 1",1,0,9.496782,1507.324,0.9005,9496.782,186.185106572,187.085594762,"y","n","n","n","n","n","n","3/ZOOM0017_TrLR-24.Table.1.selections.txt","ZOOM0017_TrLR-24.wav"
13,"Spectrogram 1",1,0,9.824257,1593.457,0.8494,9824.257,188.848252495,189.697649157,"y","n","n","n","n","n","n","3/ZOOM0017_TrLR-24.Table.1.selections.txt","ZOOM0017_TrLR-24.wav"
14,"Spectrogram 1",1,0,1.419059,990.527,0.5365,1419.059,188.305405005,188.841866054,"y","n","n","n","y","n","n","3/ZOOM0017_TrLR-24.Table.1.selections.txt","ZOOM0017_TrLR-24.wav"
15,"Spectrogram 1",1,0,1.528218,430.664,0.8941,1528.218,189.838150838,190.732252587,"y","n","n","n","y","n","n","3/ZOOM0017_TrLR-24.Table.1.selections.txt","ZOOM0017_TrLR-24.wav"
16,"Spectrogram 1",1,0,1.528218,904.395,0.4854,1528.218,194.180930761,194.666300282,"y","n","n","n","y","n","n","3/ZOOM0017_TrLR-24.Table.1.selections.txt","ZOOM0017_TrLR-24.wav"
18,"Spectrogram 1",1,0,9.933416,732.129,0.8302,9933.416,225.385081661,226.215318999,"y","n","n","n","n","n","n","3/ZOOM0017_TrLR-24.Table.1.selections.txt","ZOOM0017_TrLR-24.wav"
19,"Spectrogram 1",1,0,9.060149,602.93,0.3257,9060.149,226.649597229,226.975305724,"y","n","n","n","n","n","n","3/ZOOM0017_TrLR-24.Table.1.selections.txt","ZOOM0017_TrLR-24.wav"
20,"Spectrogram 1",1,0,10.37005,689.062,0.9005,10370.05,226.975305724,227.875793914,"y","n","n","n","n","n","n","3/ZOOM0017_TrLR-24.Table.1.selections.txt","ZOOM0017_TrLR-24.wav"
21,"Spectrogram 1",1,0,10.479208,1119.727,0.9388,10479.208,228.539983762,229.478790598,"y","n","n","n","n","n","n","3/ZOOM0017_TrLR-24.Table.1.selections.txt","ZOOM0017_TrLR-24.wav"
22,"Spectrogram 1",1,0,10.479208,1248.926,0.281,10479.208,231.024309335,231.305312742,"y","n","n","n","n","n","n","3/ZOOM0017_TrLR-24.Table.1.selections.txt","ZOOM0017_TrLR-24.wav"
23,"Spectrogram 1",1,0,9.387624,732.129,0.5876,9387.624,231.305312742,231.89286532,"y","n","n","n","n","n","n","3/ZOOM0017_TrLR-24.Table.1.selections.txt","ZOOM0017_TrLR-24.wav"
25,"Spectrogram 1",1,0,10.37005,1421.191,0.8494,10370.05,234.447441723,235.296838384,"y","n","n","n","n","n","n","3/ZOOM0017_TrLR-24.Table.1.selections.txt","ZOOM0017_TrLR-24.wav"
26,"Spectrogram 1",1,0,10.697525,1507.324,0.9324,10697.525,235.878004521,236.810424916,"y","n","n","n","n","n","n","3/ZOOM0017_TrLR-24.Table.1.selections.txt","ZOOM0017_TrLR-24.wav"
27,"Spectrogram 1",1,0,10.588366,2928.516,0.4471,10588.366,294.863174172,295.310225046,"y","n","n","n","n","n","n","3/ZOOM0017_TrLR-24.Table.1.selections.txt","ZOOM0017_TrLR-24.wav"
28,"Spectrogram 1",1,0,10.37005,1162.793,0.8813,10370.05,295.310225046,296.191553913,"y","n","n","n","n","n","n","3/ZOOM0017_TrLR-24.Table.1.selections.txt","ZOOM0017_TrLR-24.wav"
2,"Spectrogram 1",1,0,9.169307,861.328,0.2235,9169.307,13.215375344,13.438900781,"y","n","n","n","y","n","n","3/ZOOM0017_TrLR-29.Table.1.selections.txt","ZOOM0017_TrLR-29.wav"
3,"Spectrogram 1",1,0,1.528218,818.262,0.479,1528.218,15.507944115,15.986927194,"y","n","n","n","y","n","n","3/ZOOM0017_TrLR-35.Table.1.selections.txt","ZOOM0017_TrLR-35.wav"
4,"Spectrogram 1",1,0,0.982426,602.93,0.562,982.426,16.548934008,17.110940821,"y","n","n","n","y","n","n","3/ZOOM0017_TrLR-35.Table.1.selections.txt","ZOOM0017_TrLR-35.wav"
5,"Spectrogram 1",1,0,1.309901,1033.594,0.6067,1309.901,17.245056084,17.851767985,"y","n","n","n","y","n","n","3/ZOOM0017_TrLR-35.Table.1.selections.txt","ZOOM0017_TrLR-35.wav"
6,"Spectrogram 1",1,0,2.401485,1119.727,0.6259,2401.485,17.890086631,18.515957855,"y","n","n","n","y","n","n","3/ZOOM0017_TrLR-35.Table.1.selections.txt","ZOOM0017_TrLR-35.wav"
7,"Spectrogram 1",1,0,4.038861,1937.988,4.445,4038.861,46.852596718,51.297559698,"y","n","n","n","y","n","n","3/ZOOM0017_TrLR-35.Table.1.selections.txt","ZOOM0017_TrLR-35.wav"
9,"Spectrogram 1",1,0,3.383911,1291.992,1.6605,3383.911,109.937861128,111.598335804,"y","n","n","n","y","n","n","3/ZOOM0017_TrLR-35.Table.1.selections.txt","ZOOM0017_TrLR-35.wav"
12,"Spectrogram 1",1,0,3.602228,1378.125,10.7995,3602.228,259.521082653,270.320554303,"y","n","n","n","y","n","n","3/ZOOM0017_TrLR-35.Table.1.selections.txt","ZOOM0017_TrLR-35.wav"
1,"Spectrogram 1",1,0,10.588366,1162.793,0.2299,10588.366,36.557103612,36.78701549,"y","n","n","n","n","n","n","3/ZOOM0017_TrLR-5.Table.1.selections.txt","ZOOM0017_TrLR-5.wav"
2,"Spectrogram 1",1,0,10.479208,4349.707,0.9196,10479.208,36.78701549,37.706663003,"y","n","n","n","n","n","n","3/ZOOM0017_TrLR-5.Table.1.selections.txt","ZOOM0017_TrLR-5.wav"
7,"Spectrogram 1",1,0,10.588366,1808.789,1.686,10588.366,97.969120636,99.655141077,"y","n","n","n","n","n","n","3/ZOOM0017_TrLR-5.Table.1.selections.txt","ZOOM0017_TrLR-5.wav"
8,"Spectrogram 1",1,0,10.479208,1894.922,0.5365,10479.208,239.454335691,239.99079674,"y","n","n","n","n","n","n","3/ZOOM0017_TrLR-5.Table.1.selections.txt","ZOOM0017_TrLR-5.wav"
9,"Spectrogram 1",1,0,10.37005,990.527,0.9324,10370.05,243.298973211,244.231393606,"y","n","n","n","n","n","n","3/ZOOM0017_TrLR-5.Table.1.selections.txt","ZOOM0017_TrLR-5.wav"
2,"Spectrogram 1",1,0,10.697525,473.73,0.4854,10697.525,10.333098926,10.818468446,"y","n","n","n","n","n","n","3/ZOOM0019_TrLR-12.Table.1.selections.txt","ZOOM0019_TrLR-12.wav"
3,"Spectrogram 1",1,0,9.824257,645.996,0.3065,9824.257,10.812082005,11.118631176,"y","n","n","n","n","n","n","3/ZOOM0019_TrLR-12.Table.1.selections.txt","ZOOM0019_TrLR-12.wav"
4,"Spectrogram 1",1,0,10.37005,1851.855,0.3321,10370.05,11.112244735,11.44433967,"y","n","n","n","n","n","n","3/ZOOM0019_TrLR-12.Table.1.selections.txt","ZOOM0019_TrLR-12.wav"
5,"Spectrogram 1",1,0,8.514356,1033.594,0.479,8514.356,11.437953229,11.916936309,"y","n","n","n","n","n","n","3/ZOOM0019_TrLR-12.Table.1.selections.txt","ZOOM0019_TrLR-12.wav"
8,"Spectrogram 1",1,0,4.038861,3057.715,0.7728,4038.861,88.675570742,89.448330111,"y","n","n","n","y","n","n","3/ZOOM0019_TrLR-12.Table.1.selections.txt","ZOOM0019_TrLR-12.wav"
10,"Spectrogram 1",1,0,10.690909,1421.191,0.7472,10690.909,101.691137407,102.438351012,"y","n","n","n","n","n","n","3/ZOOM0019_TrLR-12.Table.1.selections.txt","ZOOM0019_TrLR-12.wav"
11,"Spectrogram 1",1,0,10.579545,861.328,0.2044,10579.545,102.444737453,102.649103567,"y","n","n","n","n","n","n","3/ZOOM0019_TrLR-12.Table.1.selections.txt","ZOOM0019_TrLR-12.wav"
12,"Spectrogram 1",1,0,10.468182,1291.992,0.562,10468.182,102.649103567,103.21111038,"y","n","n","n","n","n","n","3/ZOOM0019_TrLR-12.Table.1.selections.txt","ZOOM0019_TrLR-12.wav"
14,"Spectrogram 1",1,0,10.468182,861.328,0.3193,10468.182,104.635286737,104.95460879,"y","n","n","n","n","n","n","3/ZOOM0019_TrLR-12.Table.1.selections.txt","ZOOM0019_TrLR-12.wav"
20,"Spectrogram 1",1,0,10.690909,1464.258,1.9095,10690.909,110.402242995,112.311788872,"y","n","y","n","n","n","n","3/ZOOM0019_TrLR-12.Table.1.selections.txt","ZOOM0019_TrLR-12.wav"
21,"Spectrogram 1",1,0,10.245455,1291.992,0.7536,10245.455,113.225049922,113.978649968,"y","n","n","n","n","n","n","3/ZOOM0019_TrLR-12.Table.1.selections.txt","ZOOM0019_TrLR-12.wav"
22,"Spectrogram 1",1,0,10.356818,861.328,0.5492,10356.818,114.157470318,114.706704249,"y","n","n","n","n","n","n","3/ZOOM0019_TrLR-12.Table.1.selections.txt","ZOOM0019_TrLR-12.wav"
23,"Spectrogram 1",1,0,10.690909,1033.594,0.5301,10690.909,114.911070363,115.441144971,"y","n","n","n","n","n","n","3/ZOOM0019_TrLR-12.Table.1.selections.txt","ZOOM0019_TrLR-12.wav"
25,"Spectrogram 1",1,0,10.468182,904.395,0.6195,10468.182,116.801456918,117.420941701,"y","n","n","n","n","n","n","3/ZOOM0019_TrLR-12.Table.1.selections.txt","ZOOM0019_TrLR-12.wav"
26,"Spectrogram 1",1,0,10.579545,1464.258,0.843,10579.545,117.420941701,118.263951921,"y","n","n","n","n","n","n","3/ZOOM0019_TrLR-12.Table.1.selections.txt","ZOOM0019_TrLR-12.wav"
27,"Spectrogram 1",1,0,10.579545,1464.258,0.677,10579.545,119.023938385,119.700901138,"y","n","n","n","n","n","n","3/ZOOM0019_TrLR-12.Table.1.selections.txt","ZOOM0019_TrLR-12.wav"
28,"Spectrogram 1",1,0,10.802273,1808.789,0.2555,10802.273,119.969131663,120.224589305,"y","n","n","n","n","n","n","3/ZOOM0019_TrLR-12.Table.1.selections.txt","ZOOM0019_TrLR-12.wav"
29,"Spectrogram 1",1,0,10.579545,1378.125,0.6386,10579.545,120.218202864,120.85684697,"y","n","n","n","n","n","n","3/ZOOM0019_TrLR-12.Table.1.selections.txt","ZOOM0019_TrLR-12.wav"
35,"Spectrogram 1",1,0,10.579545,1593.457,0.5876,10579.545,144.301471904,144.889024482,"y","n","n","n","n","n","n","3/ZOOM0019_TrLR-12.Table.1.selections.txt","ZOOM0019_TrLR-12.wav"
36,"Spectrogram 1",1,0,10.913636,1550.391,0.2555,10913.636,144.882638019,145.138095662,"y","n","n","n","n","n","n","3/ZOOM0019_TrLR-12.Table.1.selections.txt","ZOOM0019_TrLR-12.wav"
37,"Spectrogram 1",1,0,10.468182,990.527,0.9644,10468.182,145.131709221,146.096061821,"y","n","n","n","n","n","n","3/ZOOM0019_TrLR-12.Table.1.selections.txt","ZOOM0019_TrLR-12.wav"
40,"Spectrogram 1",1,0,10.579545,775.195,0.3065,10579.545,183.597243456,183.903792627,"y","n","n","n","n","n","n","3/ZOOM0019_TrLR-12.Table.1.selections.txt","ZOOM0019_TrLR-12.wav"
41,"Spectrogram 1",1,0,10.579545,1421.191,1.1432,10579.545,183.903792627,185.046965578,"y","n","n","n","n","n","n","3/ZOOM0019_TrLR-12.Table.1.selections.txt","ZOOM0019_TrLR-12.wav"
47,"Spectrogram 1",1,0,10.579545,1421.191,0.5428,10579.545,197.992281449,198.535128939,"y","n","n","n","n","n","n","3/ZOOM0019_TrLR-12.Table.1.selections.txt","ZOOM0019_TrLR-12.wav"
49,"Spectrogram 1",1,0,10.468182,1679.59,0.8877,10468.182,199.793257829,200.680973136,"y","n","n","n","n","n","n","3/ZOOM0019_TrLR-12.Table.1.selections.txt","ZOOM0019_TrLR-12.wav"
50,"Spectrogram 1",1,0,10.690909,775.195,0.8366,10690.909,201.025840932,201.862464711,"y","n","n","n","n","n","n","3/ZOOM0019_TrLR-12.Table.1.selections.txt","ZOOM0019_TrLR-12.wav"
51,"Spectrogram 1",1,0,10.579545,732.129,0.8749,10579.545,202.82043087,203.695373296,"y","n","n","n","n","n","n","3/ZOOM0019_TrLR-12.Table.1.selections.txt","ZOOM0019_TrLR-12.wav"
