"UMAP1","UMAP2","type","pred.type","group"
-1.46733882081261,1.78851451770153,"X2.partes","X4.partes",6
-1.15460584942062,3.6613672221139,"X4.partes","X5.partes",6
0.0614092675436451,0.898248953513222,"X4.partes","X5.partes",2
0.416789909988284,1.23858629142825,"X2.partes","X3.partes",2
-0.350093933502979,-5.226516398729,"Corto","Corto",8
1.38240583142582,-4.78369310576734,"Medio.corto","Medio.corto",8
0.986667998901061,-4.00502770065225,"Prefijo","Prefijo",5
-0.178870155517272,-2.19777977325123,"Inicio.Corto","Inicio.Corto",4
0.681188464575643,-1.88220688047751,"Medio.corto","Prefijo",4
0.244894433585023,-0.950683305507544,"Medio.corto","Prefijo",4
0.3347387329019,-1.60398315321177,"Medio.corto","Medio.corto",4
0.390689787990802,-1.64522733568277,"Medio.corto","Corto",4
-0.200916020065575,-0.195994364680374,"Medio.corto","Medio.corto",4
-0.873182783972487,-3.58172316638561,"Corto","Corto",4
-0.641275809481209,-1.78406667532777,"Medio.corto","Medio.corto",4
-0.561269828315643,-2.79046896528581,"Medio.corto","Medio.corto",4
1.81067530017799,-1.45496627998448,"Medio","Inicio.Corto",9
-3.60322287384124,2.65202345711706,"X1.parte","X1.parte",6
0.932311390779137,0.906627545405069,"X2.partes","Bajo",2
0.108144035622547,-3.95014342538679,"Corto","Cacareo",4
-0.164910185226062,-4.17821405659792,"Medio.corto","Medio.corto",4
1.12931046415574,-2.49323831932098,"X2.partes","X2.partes",9
0.219620089003361,-2.59402486849907,"Medio.corto","Lleno",5
0.0691331604410341,3.66375154422083,"X4.partes","X4.partes",6
-1.71041714888451,3.67021856489419,"X2.partes","X5.partes",6
2.77780376994994,3.22880759576179,"Inicio.retrasado","Inicio.retrasado",7
-0.0209695238184441,-2.64557444039428,"Medio.corto","Inicio.Corto",5
1.10788167526123,3.1269380106045,"X3.partes","X2.partes",2
-0.727603603260888,-5.38478918551927,"Corto","Corto",8
0.291537665434285,-3.05094755330202,"Medio.corto","Medio.corto",5
1.01181894085634,-1.88688087581566,"Lleno","Inicio.Corto",9
1.20625917404896,-3.57517384092771,"Medio.corto","Medio.corto",5
-0.142155144961827,-2.8332519996863,"Medio.corto","Corto",5
0.479950589404385,-2.86736683777617,"Medio.corto","Medio.corto",5
0.27403140252661,-3.00427444174079,"Medio.corto","Medio.corto",5
0.511082405629862,-2.81152107144505,"Medio.corto","Medio.corto",5
0.691582753119497,-2.9019817536506,"Medio.corto","Medio.corto",5
0.810188377209102,-2.82764525864717,"Medio.corto","Lleno",5
0.664326563751778,-2.78408613751597,"Medio.corto","Inicio.Corto",5
0.567320825519524,-2.77872651068314,"Medio.corto","Inicio.Corto",5
0.444184435178775,-1.16338384797875,"Medio.corto","Prefijo",4
2.76647916978556,3.23815327761044,"X3.partes","Bajo",7
0.253729665299612,-1.27102929988039,"Medio.corto","Prefijo",4
0.24283596325161,-1.08486317092525,"Medio.corto","Prefijo",4
1.0721543601239,0.695209214563759,"X3.partes","Bajo",2
0.758803653432145,3.10312827985336,"X2.partes","Inicio.retrasado",2
2.32726473459006,3.79422752870424,"X2.partes","Inicio.retrasado",2
1.4980355129481,3.97251308373498,"X4.partes","Inicio.retrasado",2
-0.170545418455978,3.14504359429639,"X3.partes","X4.partes",6
2.4279283008814,3.71454712683379,"X2.partes","Inicio.retrasado",2
2.53138226305894,3.21806592220404,"X2.partes","Bajo",7
2.41804779706212,3.48239204291647,"X2.partes","Inicio.retrasado",7
2.59105293628144,3.28565000861636,"X2.partes","X2.partes",7
-0.158806958617725,3.70031204156995,"X4.partes","X4.partes",6
-0.311109951640027,3.64746153270155,"X2.partes","X4.partes",6
0.909931240907225,-2.93576695833834,"Medio.corto","Inicio.Corto",5
1.775358992319,-0.877197083285952,"Medio.corto","Inicio.Corto",9
0.850804642975952,2.94480632743134,"X4.partes","X4.partes",2
0.811635800593328,-2.49163018356183,"Medio.corto","Lleno",5
0.631372064156033,-2.5137095739575,"Medio.corto","Inicio.Corto",5
0.46827259276361,-3.27898565697274,"Medio.corto","Medio.corto",5
-0.504265715511476,-3.15441755013816,"Medio.corto","Medio.corto",4
-0.308890493198182,-3.14578551314383,"Medio.corto","Medio.corto",4
-0.495869644631442,-2.83266429271074,"Medio.corto","Medio.corto",4
-0.397274671504925,-3.04463849129817,"Medio.corto","Inicio.Corto",4
0.35969793232274,-2.96705674917315,"Medio.corto","Medio.corto",5
0.552160050107602,-4.81849175271832,"Medio.corto","Medio.corto",8
0.642375972017715,-5.13384463235722,"Medio.corto","Medio.corto",8
0.772199860731065,-5.01906897321169,"Medio.corto","Medio.corto",8
0.756199401615748,-5.4259642056407,"Medio.corto","Medio.corto",8
0.455422302524149,-5.45762480655132,"Corto","Corto",8
0.393405758839361,-5.39860619074121,"Corto","Corto",8
0.632134089773206,-5.29231385373364,"Corto","Corto",8
-1.13376804375673,-5.73028941174672,"Corto","Cacareo",8
0.585929554089734,-3.10964204770443,"Medio.corto","Medio.corto",5
0.126903216588677,-5.08087851141784,"Corto","Cacareo",8
0.0812552594711367,-5.18481170238131,"Corto","Cacareo",8
0.440933629872315,-4.80276241256153,"Medio.corto","Medio.corto",8
0.260588012879826,-5.04916341418119,"Corto","Cacareo",8
0.535886459953508,-4.77183410473122,"Medio.corto","Medio.corto",8
0.705519909548766,-2.87374410613406,"Medio.corto","Medio.corto",5
0.979810317621525,-5.04607157051098,"Medio.corto","Medio.corto",8
0.83665764893816,-4.96611345687238,"Medio.corto","Cacareo",8
1.03755188861469,-4.92921163938728,"Medio.corto","Medio.corto",8
0.76503915149573,-5.42556227815639,"Medio.corto","Medio.corto",8
0.504059043768649,-5.47548986020189,"Medio.corto","Cacareo",8
0.102660223155739,-4.91314770263844,"Corto","Cacareo",8
1.03434214226394,-4.90396287960115,"Corto","Medio.corto",8
1.38476354561893,-4.68693561213489,"Medio","Medio",8
0.951454984398577,-4.96038834959125,"Corto","Medio.corto",8
1.46183279528655,-4.54864952529016,"Medio","Medio",8
1.39684358016636,3.4807541018569,"X2.partes","Inicio.retrasado",2
-0.503776957305556,-3.52769277815757,"Corto","Corto",4
-0.44788842700009,-2.40935089623201,"Medio.corto","Prefijo",4
2.12373431990684,2.35795746589202,"X3.partes","Medio",2
1.59400207984049,3.10336988246788,"X2.partes","Inicio.retrasado",2
1.18715009243114,2.72406944097923,"X2.partes","X1.parte",2
0.600864737093785,3.19860602715111,"X1.parte","X1.parte",2
1.20802354823754,-3.46881192036696,"Medio.corto","Medio.corto",5
0.0693048247911372,-4.46112525334316,"Corto","Cacareo",4
-2.19755744905107,3.91587925384285,"X2.partes","X2.partes",3
0.905905927331877,3.08490762353826,"X3.partes","Inicio.retrasado",2
0.559818993446549,2.90300821318662,"X3.partes","X5.partes",2
0.983065252906733,-2.02909810101284,"Lleno","Lleno",9
2.33676549282897,2.50517782380342,"X3.partes","Inicio.retrasado",7
2.44381321879268,2.22548517326592,"X3.partes","Medio",7
2.1202252634331,2.1836976769775,"X3.partes","Lleno",2
0.0379707515738978,-4.06877206570013,"Medio.corto","Medio.corto",4
0.659441997234916,3.09080817696445,"X3.partes","X5.partes",2
-2.04413153988705,4.95381130575275,"X4.partes","X4.partes",3
0.337094079010704,-3.1009298502758,"Medio.corto","Medio.corto",5
1.50749358246555,-1.52396919033789,"Lleno","Lleno",9
0.678722232500823,-3.1913251520548,"Inicio.Corto","Inicio.Corto",5
0.143306272105811,-2.88238632111928,"Inicio.Corto","Inicio.Corto",5
0.199748662271188,-2.84789287231658,"Inicio.Corto","Inicio.Corto",5
-0.240969673141273,-3.08344703992145,"Medio.corto","Medio.corto",4
2.05672896727584,2.39267887979711,"X1.parte","Bajo",2
-2.40549428526514,2.89168217771171,"X4.partes","X4.partes",6
-2.0324593708889,2.87873065569287,"X4.partes","X4.partes",6
-0.198336067156607,-3.45386133696526,"Prefijo","Corto",4
-0.904440569264564,-4.37995216057066,"Prefijo","Cacareo",4
-2.10261990832995,4.98830178139475,"X4.partes","X4.partes",3
1.23437819008294,-3.57074240551606,"Medio.corto","Medio.corto",5
-0.260351213495904,3.54217576895135,"X4.partes","X5.partes",6
0.635035691018496,3.03647570977211,"X3.partes","X5.partes",2
-3.30729141749772,2.21789763045951,"X2.partes","Graznido",6
-0.0897051466649081,0.872405238606396,"Prefijo","Prefijo",2
-3.52409809434168,2.70818480644886,"X2.partes","X1.parte",6
-0.328905572287617,0.47514044741968,"Prefijo","Prefijo",2
-3.47844601463368,2.78948389031536,"X5.partes","X5.partes",6
-2.00270178304878,5.0011954661803,"X4.partes","X4.partes",3
1.49160359722202,2.65147087657093,"X3.partes","Inicio.Corto",2
-1.79713932364888,2.51428147685376,"X1.parte","X1.parte",6
1.24951469481086,3.57157109910411,"Inicio.retrasado","Inicio.retrasado",2
-0.192926205287993,-2.8050018130776,"Medio.corto","Inicio.Corto",5
2.09136396900045,2.10872214481365,"Medio","Medio",2
1.84826127133027,2.63901890708268,"X3.partes","Inicio.Corto",2
1.50243407018904,2.70044615678394,"X4.partes","Medio",2
-0.609008137785423,0.756188881473676,"Prefijo","X5.partes",2
-0.165192591955678,-0.842209676446052,"Prefijo","Corto",4
-2.32003446671,4.7597649449533,"X4.partes","X4.partes",3
-3.13977380330335,2.6358033820679,"X2.partes","X2.partes",6
-3.25648853472174,2.84748437643607,"X2.partes","X1.parte",6
-0.514628945239111,-2.39101030904077,"Prefijo","Corto",4
-2.07101521707504,3.69660748347498,"X4.partes","X4.partes",6
-0.336341526045023,0.362169133808876,"Prefijo","Prefijo",2
-0.378252332187611,0.484807782237339,"Prefijo","Prefijo",2
-3.51600899097291,2.80654955360221,"X1.parte","X1.parte",6
-0.385582368851098,0.319256119197582,"Prefijo","Prefijo",2
-3.56113654022406,2.62568571658316,"X1.parte","X1.parte",6
-0.426723310304631,-2.38130639982595,"Medio.corto","Inicio.Corto",4
1.39805042994083,2.96683729782623,"X3.partes","X5.partes",2
-0.91456896700622,1.62901821796045,"X4.partes","X1.parte",6
1.3563559453293,2.58013250694142,"X1.parte","X5.partes",2
-0.278038163889517,-2.5212469601837,"Medio.corto","Medio.corto",5
1.42354910067324,2.67522452957871,"X3.partes","Medio",2
1.38479733926983,3.03691585025677,"X3.partes","Inicio.retrasado",2
-1.63709337006203,-5.47088215402671,"Corto","Corto",1
-1.73966137956267,-5.16206890002558,"Corto","Corto",1
-0.615627529551481,-2.66981049339761,"Medio.corto","Prefijo",4
1.32368177455867,2.97493106425986,"X3.partes","Inicio.retrasado",2
-2.26376409185756,-6.07182231890312,"Corto","Corto",1
-2.148442734602,4.30242350383068,"X4.partes","X4.partes",3
-0.460204125958162,3.11823548179789,"X2.partes","X1.parte",6
-1.14503344701156,-5.19055285961984,"Corto","Cacareo",1
-1.44610047552346,-5.74111528656719,"Corto","Corto",1
0.900570985769871,-3.81810509931771,"Corto","Corto",5
-1.55914220409401,-5.15324212997978,"Corto","Corto",1
-1.69031543233977,-5.82310509772301,"Corto","Corto",1
-0.077246168952339,-2.63696475829362,"Medio.corto","Inicio.Corto",5
2.80964654393128,3.44280467035809,"X3.partes","Inicio.retrasado",7
-0.0189739866392669,-3.19188912835665,"Prefijo","Corto",5
-1.46238061995937,4.7483978318889,"X3.partes","X5.partes",6
0.017655666097694,-2.73144129507656,"Prefijo","Medio.corto",5
1.19381042735002,3.39885339866272,"X4.partes","X5.partes",2
1.65455458941161,3.57393422772908,"Inicio.retrasado","Inicio.retrasado",2
0.167806667592907,-2.63926222774979,"Prefijo","Medio.corto",5
-0.625696313027942,0.361636786997214,"Prefijo","Prefijo",2
1.28710832886838,3.05710076781882,"X3.partes","X3.partes",2
-2.00422652050104,-6.01483781497169,"Corto","Cacareo",1
-0.480097871745146,-2.56185029722174,"Prefijo","Prefijo",5
1.08796579173742,2.99216607824102,"X3.partes","X5.partes",2
-1.93575237804036,4.9610618287076,"X4.partes","X4.partes",3
2.32649290594704,2.14273672009933,"X3.partes","Bajo",7
-2.04230544646206,5.06286487723937,"X4.partes","X4.partes",3
0.843952225111032,4.2021323069013,"X2.partes","X3.partes",6
1.03489685505597,3.2734758638954,"X2.partes","X2.partes",2
-1.78368304344295,-5.83315106256407,"Corto","Corto",1
1.04632359693747,3.2273304115358,"Inicio.retrasado","X5.partes",2
1.6824556092383,2.55013360521952,"X3.partes","X3.partes",2
0.0517813942194876,-2.60705839684345,"Prefijo","Medio.corto",5
1.86550400425763,3.74847914920344,"Inicio.retrasado","Inicio.retrasado",2
-0.192061794001434,-2.62313566487594,"Prefijo","Medio.corto",5
2.11035412547526,2.58169180733474,"X2.partes","Inicio.Corto",2
0.830864540072309,4.15634244210088,"X2.partes","X3.partes",6
0.0668266535083152,-2.65627819887486,"Prefijo","Medio.corto",5
-2.00767815809928,5.08301028498251,"X4.partes","X4.partes",3
-2.36124466997419,4.88292738634476,"X4.partes","X4.partes",3
-0.546738215427072,-2.36385114886049,"Prefijo","Prefijo",4
-2.29647150760466,4.95438963403763,"X4.partes","X4.partes",3
1.10431144581215,3.30589915450871,"X2.partes","X5.partes",2
1.17480309533601,3.28124523110332,"X2.partes","Inicio.retrasado",2
1.98239090035445,2.79657386847188,"X3.partes","X4.partes",2
1.77710621310401,3.76957341454301,"X2.partes","X3.partes",2
-0.3975684161983,0.896171597865973,"X3.partes","Prefijo",2
-3.264339897879,2.47474801714933,"X1.parte","X1.parte",6
0.854574108314242,4.24174127547834,"X2.partes","Inicio.retrasado",6
1.48329877706534,2.8928530484292,"X3.partes","Inicio.retrasado",2
1.1274282301943,3.25612008425409,"X2.partes","X5.partes",2
-0.500087977130164,-2.3945808804821,"Prefijo","Prefijo",4
-2.14005458668721,4.70446936839836,"X4.partes","X4.partes",3
-3.3067113963086,2.91899311160002,"X1.parte","X1.parte",6
-0.306929051416182,-2.84260005493317,"Prefijo","Lleno",5
0.392804697157548,0.227949801603368,"Prefijo","Prefijo",2
-3.3892384444002,2.86994109623083,"X1.parte","X1.parte",6
-0.367504350737251,-1.83694201477581,"Prefijo","Prefijo",4
-2.56302539465212,3.18076825438669,"Prefijo","X4.partes",3
-3.4992574162534,2.76327362823089,"X1.parte","X1.parte",6
-0.777616614962247,4.1262367670859,"X4.partes","X3.partes",6
0.795857766829506,3.30108561187838,"X2.partes","X3.partes",2
1.38054942072661,3.09238228473316,"X3.partes","X5.partes",2
-2.64456384390697,1.15364456904405,"X1.parte","Graznido",6
3.32098336626724,0.895583373835103,"Bajo","Bajo",9
3.32710099470474,0.769058330861426,"Bajo","Bajo",9
2.98164309052282,2.9069551039462,"Bajo","Bajo",7
3.35163734802392,0.834455771356322,"Bajo","Bajo",9
1.44794911981825,0.579852803288265,"Prefijo","Prefijo",2
2.79001607937323,3.63994412966875,"Inicio.retrasado","Inicio.retrasado",7
1.4877391905981,0.566869579738636,"Prefijo","Medio",2
2.69504150668182,3.77701418997541,"X2.partes","X2.partes",7
2.62349599684955,3.2305907475206,"Inicio.retrasado","Inicio.retrasado",7
2.959699319476,2.99603209006556,"Bajo","Bajo",7
2.92101448350448,2.95457018047812,"Bajo","Bajo",7
2.90584381991653,3.10450369937032,"Inicio.retrasado","Inicio.retrasado",7
0.593137728172025,-3.52747888828589,"Medio.corto","Inicio.Corto",5
0.253968513030456,-2.16561746712015,"Medio.corto","Medio.corto",4
0.0101871999550584,-0.399741807848846,"Medio.corto","Inicio.Corto",4
0.984505923644124,-3.2928541608311,"Medio.corto","Medio.corto",5
1.45094180164521,-3.7076187557334,"Medio.corto","Inicio.Corto",5
1.25811324841204,-3.53842781242856,"Medio.corto","Medio.corto",5
1.37703279170585,-2.2108651469002,"Medio","Inicio.Corto",9
0.507269110390652,-3.1688975738962,"Medio.corto","Lleno",5
1.1162745322816,-3.94666928419537,"Medio.corto","Medio.corto",5
1.3961980345372,-3.85216699726835,"Medio.corto","Medio.corto",5
1.29392405950122,-3.4321465902079,"Medio.corto","Medio.corto",5
1.32631658160493,-3.56066318982591,"Medio.corto","Medio.corto",5
1.20320049071422,-3.46448463916591,"Medio.corto","Medio.corto",5
1.0088874186206,-3.7749120844063,"Medio.corto","Medio.corto",5
1.45955733605247,-3.76633745078664,"Medio.corto","Medio.corto",5
1.4112896697294,-3.85052345329623,"Medio.corto","Medio.corto",5
1.36233495507668,-3.65377287837029,"Medio.corto","Medio.corto",5
1.45747477429592,-3.77518786899515,"Medio.corto","Medio.corto",5
1.40542185502282,-3.73089058911585,"Medio.corto","Medio.corto",5
1.50752255526658,-3.75270864554556,"Medio.corto","Medio.corto",5
1.18200603646138,-4.97263153871852,"Medio.corto","Medio.corto",8
1.47837961920919,-3.29111964596183,"Medio.corto","Lleno",5
2.75115492979392,-0.426453011076867,"Medio","Medio",9
0.548804064935649,-4.99947680216905,"Medio.corto","Medio.corto",8
1.08648152742019,-4.07969757545585,"Medio.corto","Medio.corto",5
1.00758462867306,-3.6705569592125,"Medio.corto","Medio.corto",5
1.28244457266235,-3.90895375248928,"Medio.corto","Medio.corto",5
1.52551125761525,-3.88425671741815,"Medio.corto","Medio.corto",5
1.42191975408289,-3.83969936227432,"Medio.corto","Medio.corto",5
1.02328766001609,-3.99652454063498,"Medio.corto","Medio.corto",5
1.38562334383176,-3.21365301699155,"Medio","Medio",5
1.19757053349066,-3.97009857371779,"Medio.corto","Medio.corto",5
0.781571074587681,-5.192359314385,"Medio.corto","Medio.corto",8
-0.72105080566341,-5.8415957981551,"Corto","Cacareo",8
0.442147456035412,-5.44335655546718,"Corto","Cacareo",8
0.366354372144128,-4.92874915947163,"Medio.corto","Medio.corto",8
0.907066057679195,-4.86141001180823,"Medio.corto","Medio.corto",8
0.216702736614768,-5.51949898965703,"Medio.corto","Cacareo",8
1.068050984595,-4.46582446968003,"Medio","Medio",8
0.038994823964064,-5.28554028862834,"Medio.corto","Cacareo",8
0.765655394832927,-5.21301508870359,"Medio.corto","Medio.corto",8
1.44659019999787,-4.74709114949379,"Medio","Medio",8
0.969029351077121,-4.90347253166476,"Medio.corto","Medio.corto",8
1.06758387814252,-5.00161850778674,"Medio.corto","Medio.corto",8
1.15463420105101,-4.68224269914739,"Medio","Medio",8
1.12660250433392,-4.69152868815659,"Medio.corto","Medio.corto",8
1.07137076338611,-5.00006890054791,"Medio.corto","Medio.corto",8
0.615807665114451,-5.23928433911404,"Medio.corto","Medio.corto",8
-0.167558538090521,-5.33702702556241,"Medio.corto","Cacareo",8
1.08809891776186,-3.75317901937092,"Medio.corto","Medio.corto",5
0.299685052670217,-3.01326019085573,"Medio.corto","Medio.corto",5
0.389178307701426,-3.44566314998163,"Medio.corto","Cacareo",5
0.284590981038688,-3.750282870448,"Medio.corto","Medio.corto",5
0.39801525667324,-3.22918906733348,"Medio.corto","Medio.corto",5
0.220900054677151,-3.85454843616081,"Medio.corto","Medio.corto",4
1.46541427248022,-3.57463765356408,"Medio.corto","Medio.corto",5
0.999783924012028,-3.27739651547799,"Medio.corto","Medio.corto",5
-1.27817842421432,-5.30155347746005,"Corto","Corto",1
-0.684833007379848,-2.40131104846586,"Medio.corto","Corto",5
-1.08081753120901,-4.52359889629139,"Medio.corto","Corto",1
-0.838678498136036,-4.3023315993897,"Medio.corto","Corto",4
-0.744405856312378,-4.28416988647916,"Medio.corto","Corto",4
1.11199728984235,-5.09539624373623,"Medio.corto","Medio.corto",8
2.7020171674013,3.58408702203575,"Bajo","Bajo",7
0.293671325795205,-3.18723207665987,"Prefijo","Medio.corto",5
1.20856963053099,3.17706802258562,"X2.partes","X3.partes",2
-0.436154916733918,2.48059436323647,"X2.partes","X3.partes",6
2.29233031894791,3.18023451650897,"Inicio.Corto","Inicio.Corto",2
2.01502167210207,3.8916549557007,"X3.partes","Inicio.retrasado",2
3.27739461472724,0.713589950296912,"Bajo","Bajo",9
1.4066943528197,3.3950475877065,"X2.partes","Inicio.retrasado",2
1.20496363624992,3.05733802658223,"X2.partes","X5.partes",2
2.93633174302701,3.09761793807946,"Bajo","Bajo",7
3.15637165526165,0.685556538527041,"Bajo","Bajo",9
3.458487494707,0.697870452198272,"Medio","Bajo",9
3.3673769802236,0.684478311302697,"Medio","Bajo",9
3.4033571283609,0.731556186198068,"Bajo","Bajo",9
0.839511796557445,-3.53545044039591,"Medio.corto","Inicio.Corto",5
-1.10051369583861,-4.55271527581275,"Corto","Corto",1
-1.01679910842418,-4.03404996798759,"Corto","Corto",4
-1.87148485595849,-5.91256613168205,"Corto","Cacareo",1
2.9094626489689,2.85188757179431,"Medio","Bajo",7
2.36699247169292,1.3771739037204,"Bajo","Inicio.retrasado",7
1.7046013167048,3.38432245743112,"X3.partes","Inicio.retrasado",2
1.53734627526526,-1.75361284820611,"Inicio.Corto","Inicio.Corto",9
0.835150545598595,-4.19524649022726,"Medio.corto","Inicio.Corto",5
0.339895927244654,-1.75191430754391,"Inicio.Corto","Inicio.Corto",4
0.315799212090958,-1.92260515682637,"Medio.corto","Prefijo",4
0.411557978547132,-4.5792121963348,"Medio.corto","Medio.corto",8
0.57230475059184,-3.45866835536661,"Medio.corto","Medio.corto",5
1.1570171170265,3.23424515778302,"X2.partes","Inicio.retrasado",2
1.06267207689368,-2.85740641238388,"Medio.corto","Medio.corto",5
0.630732087070807,-2.94865211509376,"Medio.corto","Inicio.Corto",5
0.839488638302336,-2.62306378089886,"Medio.corto","Inicio.Corto",5
1.0435261695989,-4.93061374342837,"Medio.corto","Medio.corto",8
1.44995530734704,-3.67033392358418,"Medio.corto","Medio.corto",5
1.3859039159262,-3.51016173273437,"Medio.corto","Inicio.Corto",5
1.66746844581915,-1.40316186936992,"Medio","Inicio.Corto",9
1.32360110949589,-3.57688146279819,"Medio.corto","Medio.corto",5
1.27987026661816,-3.64511273873121,"Medio.corto","Medio.corto",5
1.26090577018627,-3.18248405546351,"Medio.corto","Lleno",5
1.12257032865049,-3.42021351852362,"Medio.corto","Medio.corto",5
1.45035878751023,-3.65921491844994,"Medio.corto","Medio.corto",5
1.50358098419392,-2.11331785196834,"Medio.corto","Lleno",9
1.53787044107109,-3.8277721889922,"Medio.corto","Lleno",5
1.4267178119209,-3.45889787626775,"Medio.corto","Medio.corto",5
1.53727436965911,-1.80888320816258,"Medio.corto","Inicio.Corto",9
1.30530077839264,-4.75292317965425,"Medio.corto","Medio",8
1.13142923516299,-4.35767836677139,"Medio.corto","Medio.corto",5
1.15853230561089,-5.06258008373354,"Medio.corto","Medio",8
1.53033311055732,-3.73946349300934,"Medio.corto","Medio.corto",5
1.47090383669159,-3.82424256745561,"Medio.corto","Medio.corto",5
1.13862603494277,-3.84812399598522,"Medio.corto","Medio.corto",5
1.03088324614231,-3.35070496128862,"Medio.corto","Medio.corto",5
0.75125958673505,-3.63728383781289,"Medio.corto","Corto",5
1.1189492077145,-3.41328447291248,"Medio.corto","Medio.corto",5
1.1483601021576,-3.50775379045145,"Medio.corto","Medio.corto",5
1.10347057198539,-3.38766060328044,"Medio.corto","Medio.corto",5
0.928289014505766,-3.51696393074485,"Medio.corto","Inicio.Corto",5
1.01208478653381,-3.06736911337162,"Medio.corto","Inicio.Corto",5
1.18683403519667,-3.45635093992296,"Medio.corto","Medio.corto",5
1.1108698264478,-3.39131729325456,"Medio.corto","Medio.corto",5
1.3208614647463,-3.69455199494755,"Medio.corto","Medio.corto",5
1.31097296712175,-3.53629198181954,"Medio.corto","Medio.corto",5
1.18270089292556,-3.44830294667725,"Medio.corto","Medio.corto",5
0.953243013321764,-3.14663652802665,"Medio.corto","Medio.corto",5
1.12077601898012,-3.39432178399906,"Medio.corto","Medio.corto",5
1.25611205945125,-3.56785106934213,"Medio.corto","Medio.corto",5
1.33597076961185,-3.40112668394229,"Medio.corto","Medio.corto",5
1.34655634721661,-4.79645442106039,"Medio.corto","Medio",8
3.40428173159107,0.80110536056594,"Bajo","Bajo",9
1.35926230118851,-4.75535375262482,"Medio.corto","Medio",8
2.63818230662948,-0.763768096474469,"Medio.corto","Medio",9
1.41941796579623,-4.83441966448248,"Medio.corto","Medio.corto",8
1.3310234831172,-4.84302278075924,"Medio.corto","Medio",8
1.35692103238577,-4.92586719912385,"Medio.corto","Medio.corto",8
0.408793178261195,-4.9895639096345,"Medio.corto","Corto",8
0.927648551177591,-4.66546532212,"Medio.corto","Medio.corto",8
2.64964899628124,-0.557849587326829,"Medio.corto","Medio",9
1.71831075440447,-1.63093445745345,"Medio.corto","Inicio.Corto",9
1.20466051279706,-4.67779673837411,"Medio.corto","Medio",8
2.92283403220458,2.79350366532731,"Bajo","Bajo",7
2.76436104843029,3.27297205365174,"Bajo","Inicio.retrasado",7
0.796157263694801,-3.88620404481681,"Medio.corto","Medio.corto",5
1.3839279600843,-3.63214827733932,"Medio.corto","Inicio.Corto",5
1.22030243362403,-4.78882247602961,"Medio.corto","Medio",8
0.324688945941998,-3.70373198827145,"Medio.corto","Medio.corto",5
1.0177428694698,-3.71183366222321,"Medio.corto","Medio.corto",5
1.00087255797226,-3.98126243345028,"Medio.corto","Prefijo",5
0.81231985485969,-3.93231766940137,"Medio.corto","Medio.corto",5
0.880914695310486,-4.64432468677075,"Medio.corto","Medio.corto",8
0.718495597708365,-4.62015490086447,"Medio.corto","Cacareo",8
0.948119750512184,-4.5893858708616,"Medio.corto","Medio.corto",8
1.10700905655855,-4.58019079355146,"Medio.corto","Medio.corto",8
1.05894029560441,-4.70654151912552,"Medio.corto","Medio.corto",8
1.04681223892428,-3.94027992595592,"Medio.corto","Medio.corto",5
1.5541209032269,-4.58799633201669,"Medio.corto","Medio",8
1.02073366605925,-4.660624933394,"Medio.corto","Medio.corto",8
1.06892802818604,-4.75852874953729,"Medio.corto","Medio",8
1.23227238411247,-4.91021965719237,"Medio.corto","Medio.corto",8
1.07315055975966,-5.00866021592382,"Medio.corto","Medio.corto",8
0.65865792285409,-5.35115506624729,"Medio.corto","Cacareo",8
2.97918554681078,0.579553006643633,"Medio","Medio",9
1.45172000274341,-3.58353591248179,"Medio.corto","Medio.corto",5
3.36265038976564,0.759840500546127,"Bajo","Bajo",9
3.24005305242735,0.703610110900319,"Bajo","Bajo",9
0.922751293728432,-4.89602370145701,"Medio.corto","Medio.corto",8
3.37504002828799,0.695914402077251,"Bajo","Bajo",9
1.26712681087438,-5.03179028528829,"Medio.corto","Medio.corto",8
1.15994335826821,-5.07611175114441,"Medio.corto","Medio.corto",8
1.34798719837852,-4.82969762051065,"Medio.corto","Medio.corto",8
1.26566843160124,-4.96891722276105,"Medio.corto","Medio.corto",8
0.900766266791228,-3.91385846402373,"Medio.corto","Medio.corto",5
1.46734521895105,-3.67827505516743,"Medio.corto","Medio.corto",5
1.42665961012797,-3.635244327738,"Medio.corto","Inicio.Corto",5
1.31994932615954,-2.15978411595635,"Medio","Lleno",9
2.76527718829401,0.279200099990472,"Medio","Medio",9
2.77224085591503,-0.505225898158678,"Medio","Medio",9
2.93507992300114,0.0266767241285825,"Medio","Medio",9
2.90849068610945,0.153899214082208,"Medio","Medio",9
1.47785442460298,-4.76170952039153,"Medio.corto","Medio",8
3.00808351843432,0.462500480123493,"Medio","Medio",9
2.91613836490289,3.01244175910268,"Bajo","Bajo",7
0.47360355442916,0.982941679759479,"Prefijo","Prefijo",2
-1.9200557120445,3.58084417598578,"X2.partes","X4.partes",6
-0.61599836707671,4.16213859219215,"X2.partes","X3.partes",6
0.605103225855204,0.528349690456112,"Prefijo","Prefijo",2
-1.99401749427769,3.32205252515515,"X4.partes","X4.partes",6
-1.77804323134426,3.66650649086783,"X4.partes","X4.partes",6
-1.13635297805124,-5.73474036555047,"Corto","Cacareo",8
-3.59180016235898,2.68394391164483,"X2.partes","X1.parte",6
0.130041081222872,-3.08105766069925,"Prefijo","Medio.corto",5
-0.797532565752945,3.77205417915504,"X5.partes","X5.partes",6
1.75594629807579,3.89398692024438,"X3.partes","Bajo",2
